concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,category
1152738,cromolyn sodium 10 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,831246,2009-02-01,2099-12-31,NA,Cromolyn
1152740,112 ACTUAT cromolyn sodium 0.8 MG/ACTUAT Metered Dose Inhaler [Intal],Drug,RxNorm,Quant Branded Drug,S,831259,2009-02-01,2099-12-31,NA,Cromolyn
1152775,cromolyn sodium 10 MG/ML Inhalation Solution [Intal],Drug,RxNorm,Branded Drug,S,831267,2009-02-01,2099-12-31,NA,Cromolyn
1154192,montelukast 10 MG Oral Tablet [Singulair],Drug,RxNorm,Branded Drug,S,153892,1970-01-01,2099-12-31,NA,LTRA
1154193,montelukast 5 MG Chewable Tablet [Singulair],Drug,RxNorm,Branded Drug,S,153893,1970-01-01,2099-12-31,NA,LTRA
1154195,montelukast 5 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,242438,1970-01-01,2099-12-31,NA,LTRA
1154196,montelukast 4 MG Chewable Tablet [Singulair],Drug,RxNorm,Branded Drug,S,261367,1970-01-01,2099-12-31,NA,LTRA
1154197,montelukast 4 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,311759,1970-01-01,2099-12-31,NA,LTRA
1154201,montelukast 4 MG Oral Granules,Drug,RxNorm,Clinical Drug,S,351246,1970-01-01,2099-12-31,NA,LTRA
1154349,albuterol 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197316,1970-01-01,2099-12-31,NA,SABA
1154350,albuterol 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197318,1970-01-01,2099-12-31,NA,SABA
1154351,albuterol 0.5 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,199924,1970-01-01,2099-12-31,NA,SABA
1154373,albuterol 0.83 MG/ML Inhalation Solution [Airet],Drug,RxNorm,Branded Drug,S,213783,1970-01-01,2099-12-31,NA,SABA
1154374,albuterol 0.83 MG/ML Inhalation Solution [Arm-A-Med],Drug,RxNorm,Branded Drug,S,213784,1970-01-01,2099-12-31,NA,SABA
1154376,albuterol 2 MG Oral Tablet [Proventil],Drug,RxNorm,Branded Drug,S,213799,1970-01-01,2099-12-31,NA,SABA
1154378,12 HR albuterol 8 MG Extended Release Oral Tablet [Volmax],Drug,RxNorm,Quant Branded Drug,S,213816,1970-01-01,2099-12-31,NA,SABA
1154379,12 HR albuterol 4 MG Extended Release Oral Tablet [Volmax],Drug,RxNorm,Quant Branded Drug,S,213818,1970-01-01,2099-12-31,NA,SABA
1154380,albuterol 5 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,245314,1970-01-01,2099-12-31,NA,SABA
1154453,albuterol 0.1 MG Inhalation Powder,Drug,RxNorm,Clinical Drug,S,252298,1970-01-01,2099-12-31,NA,SABA
1154457,albuterol 8 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,313813,1970-01-01,2099-12-31,NA,SABA
1154535,albuterol 0.417 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,351136,1970-01-01,2099-12-31,NA,SABA
1154536,albuterol 0.21 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,351137,1970-01-01,2099-12-31,NA,SABA
1154537,albuterol 8 MG Extended Release Oral Tablet [Vospire],Drug,RxNorm,Branded Drug,S,351957,1970-01-01,2099-12-31,NA,SABA
1154576,12 HR albuterol 4 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,359144,1970-01-01,2099-12-31,NA,SABA
1154577,12 HR albuterol 8 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,359145,1970-01-01,2099-12-31,NA,SABA
1154581,albuterol 1 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,561985,2005-09-11,2099-12-31,NA,SABA
1154615,200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,745679,2007-12-30,2099-12-31,NA,SABA
1154617,80 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,745682,2007-12-30,2099-12-31,NA,SABA
1154619,NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],Drug,RxNorm,Branded Drug,S,745752,2007-12-30,2099-12-31,NA,SABA
1154620,12 HR albuterol 4 MG Extended Release Oral Tablet [Proventil],Drug,RxNorm,Quant Branded Drug,S,746189,2007-12-30,2099-12-31,NA,SABA
1154621,NDA020503 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Proventil],Drug,RxNorm,Branded Drug,S,746763,2007-12-30,2099-12-31,NA,SABA
1154654,albuterol 0.4 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,755497,2008-03-02,2099-12-31,NA,SABA
1154655,albuterol 5 MG/ML Inhalation Solution [Ventolin],Drug,RxNorm,Branded Drug,S,795354,2008-06-01,2099-12-31,NA,SABA
1154656,albuterol 5 MG/ML Inhalation Solution [Proventil],Drug,RxNorm,Branded Drug,S,795356,2008-06-01,2099-12-31,NA,SABA
1154660,200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray,Drug,RxNorm,Quant Clinical Drug,S,836286,2009-04-05,2099-12-31,NA,SABA
1166126,albuterol 0.2 MG/ML / guaifenesin 10 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,755496,2008-03-02,2099-12-31,NA,SABA
1192219,levalbuterol 0.417 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,242754,1970-01-01,2099-12-31,NA,SABA
1192220,levalbuterol 0.21 MG/ML Inhalation Solution [Xopenex],Drug,RxNorm,Branded Drug,S,261136,1970-01-01,2099-12-31,NA,SABA
1192221,levalbuterol 0.21 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,311286,1970-01-01,2099-12-31,NA,SABA
1192247,levalbuterol 0.103 MG/ML Inhalation Solution [Xopenex],Drug,RxNorm,Branded Drug,S,352132,1970-01-01,2099-12-31,NA,SABA
1192251,200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,745791,2007-12-30,2099-12-31,NA,SABA
1192272,200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler [Xopenex],Drug,RxNorm,Quant Branded Drug,S,746466,2007-12-30,2099-12-31,NA,SABA
1196533,100 ACTUAT flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,828927,2009-02-01,2099-12-31,NA,ICS
1196534,100 ACTUAT flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBid],Drug,RxNorm,Quant Branded Drug,S,828929,2009-02-01,2099-12-31,NA,ICS
1196536,50 ACTUAT flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBid],Drug,RxNorm,Quant Branded Drug,S,828931,2009-02-01,2099-12-31,NA,ICS
1201251,fluticasone furoate 0.05 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,2637474,2023-07-03,2099-12-31,NA,combo
1201253,fluticasone furoate 0.05 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],Drug,RxNorm,Branded Drug,S,2637477,2023-07-03,2099-12-31,NA,combo
1201587,30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2637473,2023-07-03,2099-12-31,NA,combo
1201588,30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],Drug,RxNorm,Quant Branded Drug,S,2637476,2023-07-03,2099-12-31,NA,combo
1235094,albuterol 0.05 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Clinical Drug,S,OMOP5215797,2023-08-24,2099-12-31,NA,SABA
1236299,200 ACTUAT albuterol 0.05 MG/ACTUAT Inhalation Powder,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP5217010,2023-08-24,2099-12-31,NA,SABA
1237050,theophylline 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198255,1970-01-01,2099-12-31,NA,theophylline
1237051,theophylline 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198256,1970-01-01,2099-12-31,NA,theophylline
1237052,theophylline 125 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,198257,1970-01-01,2099-12-31,NA,theophylline
1237053,theophylline 125 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198258,1970-01-01,2099-12-31,NA,theophylline
1237054,theophylline 200 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198259,1970-01-01,2099-12-31,NA,theophylline
1237056,theophylline 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198261,1970-01-01,2099-12-31,NA,theophylline
1237057,theophylline 300 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198262,1970-01-01,2099-12-31,NA,theophylline
1237058,theophylline 300 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198263,1970-01-01,2099-12-31,NA,theophylline
1237060,theophylline 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,199331,1970-01-01,2099-12-31,NA,theophylline
1237116,theophylline 100 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,237178,1970-01-01,2099-12-31,NA,theophylline
1237121,theophylline 350 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,245321,1970-01-01,2099-12-31,NA,theophylline
1237132,theophylline 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,252482,1970-01-01,2099-12-31,NA,theophylline
1237159,theophylline 0.4 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,313262,1970-01-01,2099-12-31,NA,theophylline
1237160,500 ML theophylline 0.8 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,313263,1970-01-01,2099-12-31,NA,theophylline
1237161,250 ML theophylline 1.6 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,313264,1970-01-01,2099-12-31,NA,theophylline
1237162,theophylline 100 MG Extended Release Oral Tablet [Sustaire],Drug,RxNorm,Branded Drug,S,313266,1970-01-01,2099-12-31,NA,theophylline
1237163,theophylline 125 MG Extended Release Oral Capsule [Elixophyllin],Drug,RxNorm,Branded Drug,S,313267,1970-01-01,2099-12-31,NA,theophylline
1237164,theophylline 130 MG Extended Release Oral Capsule [Theobid],Drug,RxNorm,Branded Drug,S,313268,1970-01-01,2099-12-31,NA,theophylline
1237165,theophylline 130 MG Extended Release Oral Capsule [Theoclear],Drug,RxNorm,Branded Drug,S,313269,1970-01-01,2099-12-31,NA,theophylline
1237167,theophylline 10.7 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,313271,1970-01-01,2099-12-31,NA,theophylline
1237168,theophylline 200 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,313272,1970-01-01,2099-12-31,NA,theophylline
1237169,theophylline 200 MG Extended Release Oral Capsule [Slo-bid Gyrocaps],Drug,RxNorm,Branded Drug,S,313273,1970-01-01,2099-12-31,NA,theophylline
1237172,theophylline 200 MG Extended Release Oral Tablet [Theo-Sav],Drug,RxNorm,Branded Drug,S,313276,1970-01-01,2099-12-31,NA,theophylline
1237173,theophylline 200 MG Extended Release Oral Tablet [Theochron],Drug,RxNorm,Branded Drug,S,313277,1970-01-01,2099-12-31,NA,theophylline
1237174,theophylline 250 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,313278,1970-01-01,2099-12-31,NA,theophylline
1237175,theophylline 250 MG Extended Release Oral Capsule [Aerolate],Drug,RxNorm,Branded Drug,S,313279,1970-01-01,2099-12-31,NA,theophylline
1237177,theophylline 260 MG Extended Release Oral Capsule [Theobid],Drug,RxNorm,Branded Drug,S,313281,1970-01-01,2099-12-31,NA,theophylline
1237178,theophylline 260 MG Extended Release Oral Capsule [Theoclear],Drug,RxNorm,Branded Drug,S,313282,1970-01-01,2099-12-31,NA,theophylline
1237179,theophylline 260 MG Extended Release Oral Capsule [Theospan],Drug,RxNorm,Branded Drug,S,313283,1970-01-01,2099-12-31,NA,theophylline
1237180,100 ML theophylline 2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,313284,1970-01-01,2099-12-31,NA,theophylline
1237181,250 ML theophylline 3.2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,313285,1970-01-01,2099-12-31,NA,theophylline
1237182,theophylline 300 MG Extended Release Oral Tablet [Sustaire],Drug,RxNorm,Branded Drug,S,313288,1970-01-01,2099-12-31,NA,theophylline
1237183,theophylline 300 MG Extended Release Oral Tablet [Theo-Sav],Drug,RxNorm,Branded Drug,S,313289,1970-01-01,2099-12-31,NA,theophylline
1237184,theophylline 400 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,313291,1970-01-01,2099-12-31,NA,theophylline
1237185,theophylline 400 MG Extended Release Oral Tablet [Uni-Dur],Drug,RxNorm,Branded Drug,S,313292,1970-01-01,2099-12-31,NA,theophylline
1237186,theophylline 450 MG Extended Release Oral Tablet [Theodur],Drug,RxNorm,Branded Drug,S,313296,1970-01-01,2099-12-31,NA,theophylline
1237187,50 ML theophylline 4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,313297,1970-01-01,2099-12-31,NA,theophylline
1237188,theophylline 500 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,313298,1970-01-01,2099-12-31,NA,theophylline
1237189,theophylline 500 MG Extended Release Oral Tablet [Respbid],Drug,RxNorm,Branded Drug,S,313299,1970-01-01,2099-12-31,NA,theophylline
1237199,theophylline 60 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,313312,1970-01-01,2099-12-31,NA,theophylline
1237201,theophylline 450 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,314241,1970-01-01,2099-12-31,NA,theophylline
1237202,theophylline 125 MG Extended Release Oral Capsule [Aerolate JR],Drug,RxNorm,Branded Drug,S,314251,1970-01-01,2099-12-31,NA,theophylline
1237231,theophylline 300 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,317769,1970-01-01,2099-12-31,NA,theophylline
1237233,theophylline 250 MG Extended Release Oral Capsule [Elixophyllin],Drug,RxNorm,Branded Drug,S,317771,1970-01-01,2099-12-31,NA,theophylline
1237235,theophylline 130 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,317831,1970-01-01,2099-12-31,NA,theophylline
1237236,theophylline 250 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,317869,1970-01-01,2099-12-31,NA,theophylline
1237261,theophylline 200 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,346574,1970-01-01,2099-12-31,NA,theophylline
1237262,theophylline 600 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,348472,1970-01-01,2099-12-31,NA,theophylline
1237267,theophylline 10 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,425539,1970-01-01,2099-12-31,NA,theophylline
1237279,theophylline 5.33 MG/ML Oral Solution [Theoclear-80],Drug,RxNorm,Branded Drug,S,755293,2008-03-02,2099-12-31,NA,theophylline
1237281,theophylline 16 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,756193,2008-03-02,2099-12-31,NA,theophylline
1237282,theophylline 8 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,756196,2008-03-02,2099-12-31,NA,theophylline
1237284,theophylline 5.33 MG/ML Oral Solution [Elixophyllin],Drug,RxNorm,Branded Drug,S,756226,2008-03-02,2099-12-31,NA,theophylline
1237285,theophylline 22 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,756346,2008-03-02,2099-12-31,NA,theophylline
1237287,theophylline 400 MG Extended Release Oral Tablet [Uniphyl],Drug,RxNorm,Branded Drug,S,844831,2009-05-03,2099-12-31,NA,theophylline
1237288,theophylline 600 MG Extended Release Oral Tablet [Uniphyl],Drug,RxNorm,Branded Drug,S,844832,2009-05-03,2099-12-31,NA,theophylline
1301663,tezepelumab Auto-Injector,Drug,RxNorm,Clinical Drug Form,S,2628919,2023-05-01,2099-12-31,NA,injection
1301664,tezepelumab-ekko 110 MG/ML Auto-Injector,Drug,RxNorm,Clinical Drug,S,2628921,2023-05-01,2099-12-31,NA,injection
1301665,tezepelumab Auto-Injector [Tezspire],Drug,RxNorm,Branded Drug Form,S,2628922,2023-05-01,2099-12-31,NA,injection
1301666,tezepelumab-ekko 110 MG/ML Auto-Injector [Tezspire],Drug,RxNorm,Branded Drug,S,2628924,2023-05-01,2099-12-31,NA,injection
1302346,1.91 ML tezepelumab-ekko 110 MG/ML Auto-Injector,Drug,RxNorm,Quant Clinical Drug,S,2628920,2023-05-01,2099-12-31,NA,injection
1302347,1.91 ML tezepelumab-ekko 110 MG/ML Auto-Injector [Tezspire],Drug,RxNorm,Quant Branded Drug,S,2628923,2023-05-01,2099-12-31,NA,injection
1356103,levalbuterol Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108209,2019-02-04,2099-12-31,NA,SABA
1356105,levalbuterol Inhalation Solution [Xopenex],Drug,RxNorm,Branded Drug Form,S,2108213,2019-02-04,2099-12-31,NA,SABA
1356108,albuterol Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108226,2019-02-04,2099-12-31,NA,SABA
1356109,albuterol Inhalation Solution [Accuneb],Drug,RxNorm,Branded Drug Form,S,2108228,2019-02-04,2099-12-31,NA,SABA
1356111,albuterol Inhalation Powder,Drug,RxNorm,Clinical Drug Form,S,2108233,2019-02-04,2099-12-31,NA,SABA
1356113,albuterol Inhalation Powder [Ventolin],Drug,RxNorm,Branded Drug Form,S,2108236,2019-02-04,2099-12-31,NA,SABA
1356117,albuterol Inhalation Solution [Airet],Drug,RxNorm,Branded Drug Form,S,2108246,2019-02-04,2099-12-31,NA,SABA
1356118,albuterol Inhalation Solution [Arm-A-Med],Drug,RxNorm,Branded Drug Form,S,2108248,2019-02-04,2099-12-31,NA,SABA
1356119,albuterol Inhalation Solution [Proventil],Drug,RxNorm,Branded Drug Form,S,2108250,2019-02-04,2099-12-31,NA,SABA
1356120,metaproterenol Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108252,2019-02-04,2099-12-31,NA,SABA
1356121,metaproterenol Inhalation Solution [Alupent],Drug,RxNorm,Branded Drug Form,S,2108255,2019-02-04,2099-12-31,NA,SABA
1356122,albuterol Inhalation Solution [Ventolin],Drug,RxNorm,Branded Drug Form,S,2108257,2019-02-04,2099-12-31,NA,SABA
1356123,albuterol / ipratropium Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108259,2019-02-04,2099-12-31,NA,SABA
1356124,albuterol / ipratropium Inhalation Solution [DuoNeb],Drug,RxNorm,Branded Drug Form,S,2108261,2019-02-04,2099-12-31,NA,SABA
1356131,arformoterol Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108276,2019-02-04,2099-12-31,NA,LABA
1356132,arformoterol Inhalation Solution [Brovana],Drug,RxNorm,Branded Drug Form,S,2108278,2019-02-04,2099-12-31,NA,LABA
1356140,budesonide Inhalation Suspension,Drug,RxNorm,Clinical Drug Form,S,2108295,2019-02-04,2099-12-31,NA,ICS
1356141,budesonide Inhalation Suspension [Pulmicort],Drug,RxNorm,Branded Drug Form,S,2108297,2019-02-04,2099-12-31,NA,ICS
1356143,budesonide Inhalation Powder,Drug,RxNorm,Clinical Drug Form,S,2108302,2019-02-04,2099-12-31,NA,ICS
1356144,metaproterenol Inhalation Solution [Metaprel],Drug,RxNorm,Branded Drug Form,S,2108304,2019-02-04,2099-12-31,NA,SABA
1356147,cromolyn Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108316,2019-02-04,2099-12-31,NA,Cromolyn
1356148,cromolyn Inhalation Solution [Intal],Drug,RxNorm,Branded Drug Form,S,2108318,2019-02-04,2099-12-31,NA,Cromolyn
1356154,cromolyn Inhalation Powder,Drug,RxNorm,Clinical Drug Form,S,2108327,2019-02-04,2099-12-31,NA,Cromolyn
1356187,formoterol Inhalation Solution,Drug,RxNorm,Clinical Drug Form,S,2108395,2019-02-04,2099-12-31,NA,LABA
1356188,formoterol Inhalation Solution [Perforomist],Drug,RxNorm,Branded Drug Form,S,2108397,2019-02-04,2099-12-31,NA,LABA
1356189,salmeterol Metered Dose Inhaler,Drug,RxNorm,Clinical Drug Form,S,2108399,2019-02-04,2099-12-31,NA,LABA
1356190,salmeterol Metered Dose Inhaler [Serevent],Drug,RxNorm,Branded Drug Form,S,2108401,2019-02-04,2099-12-31,NA,LABA
1356191,formoterol Inhalation Powder,Drug,RxNorm,Clinical Drug Form,S,2108402,2019-02-04,2099-12-31,NA,LABA
1356192,formoterol Inhalation Powder [Foradil],Drug,RxNorm,Branded Drug Form,S,2108405,2019-02-04,2099-12-31,NA,LABA
1356211,indacaterol Inhalation Powder,Drug,RxNorm,Clinical Drug Form,S,2108445,2019-02-04,2099-12-31,NA,LABA
1356212,indacaterol Inhalation Powder [Arcapta],Drug,RxNorm,Branded Drug Form,S,2108447,2019-02-04,2099-12-31,NA,LABA
1356244,terbutaline Metered Dose Inhaler,Drug,RxNorm,Clinical Drug Form,S,2108534,2019-02-04,2099-12-31,NA,SABA
1356246,terbutaline Metered Dose Inhaler [Brethaire],Drug,RxNorm,Branded Drug Form,S,2108537,2019-02-04,2099-12-31,NA,SABA
1356375,budesonide Inhalation Powder [Pulmicort],Drug,RxNorm,Branded Drug Form,S,2109080,2019-02-04,2099-12-31,NA,ICS
1356376,budesonide 0.2 MG Inhalation Powder [Pulmicort],Drug,RxNorm,Branded Drug,S,2109081,2019-02-04,2099-12-31,NA,ICS
1361590,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,2196593,2019-09-03,2099-12-31,NA,combo
1361591,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler [Dulera],Drug,RxNorm,Branded Drug,S,2196690,2019-09-03,2099-12-31,NA,combo
1361593,mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,2196793,2019-09-03,2099-12-31,NA,ICS
1361594,mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler [Asmanex],Drug,RxNorm,Branded Drug,S,2196794,2019-09-03,2099-12-31,NA,ICS
1361703,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2196590,2019-09-03,2099-12-31,NA,combo
1361704,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler [Dulera],Drug,RxNorm,Quant Branded Drug,S,2196592,2019-09-03,2099-12-31,NA,combo
1361705,120 ACTUAT mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2196790,2019-09-03,2099-12-31,NA,ICS
1361706,120 ACTUAT mometasone furoate 0.05 MG/ACTUAT Metered Dose Inhaler [Asmanex],Drug,RxNorm,Quant Branded Drug,S,2196792,2019-09-03,2099-12-31,NA,ICS
1366411,fluticasone / salmeterol Dry Powder Inhaler [Wixela],Drug,RxNorm,Branded Drug Form,S,2110508,2019-04-01,2099-12-31,NA,combo
1366413,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Branded Drug,S,2110511,2019-04-01,2099-12-31,NA,combo
1366415,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Branded Drug,S,2110514,2019-04-01,2099-12-31,NA,combo
1366417,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Branded Drug,S,2110517,2019-04-01,2099-12-31,NA,combo
1366746,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Quant Branded Drug,S,2110510,2019-04-01,2099-12-31,NA,combo
1366747,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Quant Branded Drug,S,2110513,2019-04-01,2099-12-31,NA,combo
1366748,60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Quant Branded Drug,S,2110516,2019-04-01,2099-12-31,NA,combo
1396501,mepolizumab 100 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,2170988,2019-07-01,2099-12-31,NA,injection
1396502,mepolizumab Auto-Injector,Drug,RxNorm,Clinical Drug Form,S,2170989,2019-07-01,2099-12-31,NA,injection
1396503,mepolizumab 100 MG/ML [Nucala],Drug,RxNorm,Branded Drug Comp,S,2170991,2019-07-01,2099-12-31,NA,injection
1396504,mepolizumab Auto-Injector [Nucala],Drug,RxNorm,Branded Drug Form,S,2170992,2019-07-01,2099-12-31,NA,injection
1396505,mepolizumab 100 MG/ML Auto-Injector,Drug,RxNorm,Clinical Drug,S,2170994,2019-07-01,2099-12-31,NA,injection
1396506,mepolizumab 100 MG/ML Auto-Injector [Nucala],Drug,RxNorm,Branded Drug,S,2170995,2019-07-01,2099-12-31,NA,injection
1396656,mepolizumab Prefilled Syringe,Drug,RxNorm,Clinical Drug Form,S,2173819,2019-07-01,2099-12-31,NA,injection
1396657,mepolizumab Prefilled Syringe [Nucala],Drug,RxNorm,Branded Drug Form,S,2173821,2019-07-01,2099-12-31,NA,injection
1396658,mepolizumab 100 MG/ML Prefilled Syringe,Drug,RxNorm,Clinical Drug,S,2173823,2019-07-01,2099-12-31,NA,injection
